;;;;;;;+027.19;0099293;;
;;;;;;;+027.19;0099290;;
;;;;;;;+027.20;0099290;;
;;;;;;;+027.20;0099287;;
;;;;;;;+027.20;0099293;;
;;;;;;;+027.20;0099294;;
;;;;;;;+027.20;0099293;;
;;;;;;;+027.21;0099289;;
;;;;;;;+027.21;0099293;;
;;;;;;;+027.22;0099288;;
;;;;;;;+027.22;0099291;;
;;;;;;;+027.23;0099290;;
;;;;;;;+027.23;0099287;;
;;;;;;;+027.25;0099294;;
;;;;;;;+027.25;0099298;;
;;;;;;;+027.26;0099289;;
;;;;;;;+027.26;0099293;;
;;;;;;;+027.27;0099291;;
;;;;;;;+027.27;0099285;;
;;;;;;;+027.28;0099290;;
;;;;;;;+027.28;0099292;;
;;;;;;;+027.29;0099289;;
;;;;;;;+027.29;0099289;;
;;;;;;;+027.29;0099291;;
;;;;;;;+027.29;0099291;;
;;;;;;;+027.28;0099288;;
;;;;;;;+027.29;0099292;;
;;;;;;;+027.29;0099289;;
;;;;;;;+027.29;0099285;;
;;;;;;;+027.29;0099288;;
;;;;;;;+027.31;0099286;;
;;;;;;;+027.31;0099290;;
;;;;;;;+027.31;0099291;;
;;;;;;;+027.31;0099286;;
;;;;;;;+027.32;0099293;;
;;;;;;;+027.31;0099288;;
;;;;;;;+027.32;0099289;;
;;;;;;;+027.34;0099287;;
;;;;;;;+027.35;0099288;;
;;;;;;;+027.35;0099287;;
;;;;;;;+027.36;0099294;;
;;;;;;;+027.36;0099290;;
;;;;;;;+027.36;0099293;;
;;;;;;;+027.29;0099289;;
;;;;;;;+027.29;0099291;;
;;;;;;;+027.31;0099288;;
;;;;;;;+027.32;0099281;;
;;;;;;;+027.30;0099286;;
;;;;;;;+027.29;0099286;;
;;;;;;;+027.31;0099290;;
;;;;;;;+027.32;0099285;;
;;;;;;;+027.34;0099290;;
;;;;;;;+027.35;0099290;;
;;;;;;;+027.35;0099293;;
;;;;;;;+027.35;0099286;;
;;;;;;;+027.35;0099287;;
;;;;;;;+027.35;0099293;;
;;;;;;;+027.35;0099290;;
;;;;;;;+027.35;0099290;;
;;;;;;;+027.36;0099291;;
;;;;;;;+027.37;0099287;;
;;;;;;;+027.37;0099295;;
;;;;;;;+027.37;0099283;;
;;;;;;;+027.37;0099289;;
;;;;;;;+027.38;0099286;;
;;;;;;;+027.38;0099281;;
;;;;;;;+027.39;0099288;;
;;;;;;;+027.40;0099288;;
;;;;;;;+027.40;0099289;;
;;;;;;;+027.42;0099287;;
;;;;;;;+027.42;0099289;;
;;;;;;;+027.43;0099289;;
;;;;;;;+027.43;0099289;;
;;;;;;;+027.44;0099298;;
;;;;;;;+027.44;0099291;;
;;;;;;;+027.45;0099294;;
;;;;;;;+027.45;0099286;;
;;;;;;;+027.45;0099295;;
;;;;;;;+027.45;0099277;;
;;;;;;;+027.45;0099291;;
;;;;;;;+027.46;0099289;;
;;;;;;;+027.46;0099285;;
;;;;;;;+027.47;0099298;;
;;;;;;;+027.47;0099292;;
;;;;;;;+027.47;0099290;;
;;;;;;;+027.48;0099288;;
;;;;;;;+027.48;0099291;;
;;;;;;;+027.50;0099291;;
;;;;;;;+027.50;0099290;;
;;;;;;;+027.51;0099293;;
;;;;;;;+027.51;0099290;;
;;;;;;;+027.52;0099290;;
;;;;;;;+027.52;0099286;;
;;;;;;;+027.52;0099289;;
;;;;;;;+027.53;0099290;;
;;;;;;;+027.53;0099288;;
;;;;;;;+027.54;0099291;;
;;;;;;;+027.54;0099286;;
;;;;;;;+027.54;0099292;;
;;;;;;;+027.54;0099284;;
;;;;;;;+027.54;0099286;;
;;;;;;;+027.53;0099292;;
;;;;;;;+027.53;0099292;;
;;;;;;;+027.53;0099296;;
;;;;;;;+027.48;0099284;;
;;;;;;;+027.48;0099284;;
;;;;;;;+027.47;0099285;;
;;;;;;;+027.44;0099282;;
;;;;;;;+027.45;0099284;;
;;;;;;;+027.43;0099284;;
;;;;;;;+027.44;0099280;;
;;;;;;;+027.46;0099287;;
;;;;;;;+027.50;0099288;;
;;;;;;;+023.81;0099271;;
;;;;;;;+023.81;0099268;;
;;;;;;;+023.82;0099270;;
;;;;;;;+023.84;0099266;;
;;;;;;;+023.85;0099270;;
;;;;;;;+023.86;0099267;;
;;;;;;;+023.86;0099269;;
;;;;;;;+023.87;0099267;;
;;;;;;;+023.87;0099265;;
;;;;;;;+023.87;0099270;;
;;;;;;;+023.88;0099269;;
;;;;;;;+023.89;0099267;;
;;;;;;;+023.90;0099265;;
;;;;;;;+023.90;0099270;;
;;;;;;;+023.92;0099265;;
;;;;;;;+023.93;0099268;;
;;;;;;;+023.94;0099268;;
;;;;;;;+023.94;0099265;;
;;;;;;;+023.95;0099266;;
;;;;;;;+023.95;0099270;;
;;;;;;;+023.95;0099266;;
;;;;;;;+023.96;0099266;;
;;;;;;;+023.97;0099268;;
;;;;;;;+023.98;0099267;;
;;;;;;;+023.98;0099267;;
;;;;;;;+024.00;0099269;;
;;;;;;;+024.01;0099266;;
;;;;;;;+024.02;0099267;;
;;;;;;;+024.03;0099270;;
;;;;;;;+024.03;0099264;;
;;;;;;;+024.04;0099264;;
;;;;;;;+024.04;0099269;;
;;;;;;;+024.04;0099267;;
;;;;;;;+024.05;0099267;;
;;;;;;;+024.06;0099267;;
;;;;;;;+024.07;0099261;;
;;;;;;;+024.09;0099265;;
;;;;;;;+024.09;0099268;;
;;;;;;;+024.10;0099264;;
;;;;;;;+024.11;0099270;;
;;;;;;;+024.11;0099266;;
;;;;;;;+024.12;0099264;;
;;;;;;;+024.12;0099265;;
;;;;;;;+024.13;0099270;;
;;;;;;;+024.14;0099263;;
;;;;;;;+024.15;0099265;;
;;;;;;;+024.17;0099266;;
;;;;;;;+024.17;0099262;;
;;;;;;;+024.18;0099264;;
;;;;;;;+024.19;0099269;;
;;;;;;;+024.20;0099268;;
;;;;;;;+024.20;0099265;;
;;;;;;;+024.20;0099268;;
;;;;;;;+024.22;0099268;;
;;;;;;;+024.23;0099267;;
;;;;;;;+024.23;0099266;;
;;;;;;;+024.25;0099265;;
;;;;;;;+024.26;0099264;;
;;;;;;;+024.27;0099264;;
;;;;;;;+024.27;0099266;;
;;;;;;;+024.28;0099265;;
;;;;;;;+024.29;0099266;;
;;;;;;;+024.29;0099266;;
;;;;;;;+024.29;0099264;;
;;;;;;;+024.31;0099264;;
;;;;;;;+024.31;0099264;;
;;;;;;;+024.32;0099265;;
;;;;;;;+024.34;0099262;;
;;;;;;;+024.35;0099267;;
;;;;;;;+024.36;0099267;;
;;;;;;;+024.36;0099269;;
;;;;;;;+024.37;0099263;;
;;;;;;;+024.37;0099270;;
;;;;;;;+024.38;0099262;;
;;;;;;;+024.39;0099262;;
;;;;;;;+024.39;0099260;;
;;;;;;;+024.40;0099266;;
;;;;;;;+024.42;0099257;;
;;;;;;;+024.42;0099260;;
;;;;;;;+024.43;0099264;;
;;;;;;;+024.44;0099264;;
;;;;;;;+024.44;0099262;;
;;;;;;;+024.45;0099268;;
;;;;;;;+024.45;0099264;;
;;;;;;;+024.46;0099263;;
;;;;;;;+024.47;0099266;;
;;;;;;;+024.47;0099260;;
;;;;;;;+024.48;0099262;;
;;;;;;;+024.50;0099263;;
;;;;;;;+024.51;0099265;;
;;;;;;;+024.52;0099265;;
;;;;;;;+024.52;0099261;;
;;;;;;;+024.53;0099264;;
;;;;;;;+024.54;0099262;;
;;;;;;;+024.54;0099262;;
;;;;;;;+024.55;0099263;;
;;;;;;;+024.55;0099258;;
;;;;;;;+024.56;0099265;;
;;;;;;;+024.57;0099265;;
;;;;;;;+024.59;0099261;;
;;;;;;;+024.60;0099261;;
;;;;;;;+024.60;0099263;;
;;;;;;;+024.61;0099264;;
;;;;;;;+024.62;0099259;;
;;;;;;;+024.62;0099262;;
;;;;;;;+024.62;0099256;;
;;;;;;;+024.63;0099259;;
;;;;;;;+024.64;0099260;;
;;;;;;;+024.64;0099260;;
;;;;;;;+024.65;0099261;;
;;;;;;;+024.67;0099257;;
;;;;;;;+024.68;0099259;;
;;;;;;;+024.68;0099262;;
;;;;;;;+024.69;0099261;;
;;;;;;;+024.70;0099259;;
;;;;;;;+024.70;0099264;;
;;;;;;;+024.70;0099259;;
;;;;;;;+024.71;0099259;;
;;;;;;;+024.71;0099262;;
;;;;;;;+024.72;0099259;;
;;;;;;;+024.73;0099265;;
;;;;;;;+024.75;0099263;;
;;;;;;;+024.75;0099258;;
;;;;;;;+024.76;0099258;;
;;;;;;;+024.77;0099265;;
;;;;;;;+024.77;0099260;;
;;;;;;;+024.78;0099261;;
;;;;;;;+024.79;0099262;;
;;;;;;;+024.79;0099262;;
;;;;;;;+024.79;0099259;;
;;;;;;;+024.80;0099262;;
;;;;;;;+024.81;0099260;;
;;;;;;;+024.81;0099259;;
;;;;;;;+024.82;0099259;;
;;;;;;;+024.84;0099258;;
;;;;;;;+024.84;0099261;;
;;;;;;;+024.85;0099256;;
;;;;;;;+024.86;0099262;;
;;;;;;;+024.87;0099258;;
;;;;;;;+024.87;0099258;;
;;;;;;;+024.87;0099261;;
;;;;;;;+024.88;0099253;;
;;;;;;;+024.89;0099261;;
;;;;;;;+024.89;0099259;;
;;;;;;;+024.90;0099259;;
;;;;;;;+024.92;0099260;;
;;;;;;;+024.92;0099258;;
;;;;;;;+024.93;0099261;;
;;;;;;;+024.94;0099257;;
;;;;;;;+024.95;0099261;;
;;;;;;;+024.95;0099255;;
;;;;;;;+024.95;0099257;;
;;;;;;;+024.96;0099256;;
;;;;;;;+024.96;0099260;;
;;;;;;;+024.97;0099257;;
;;;;;;;+024.98;0099258;;
;;;;;;;+025.00;0099259;;
;;;;;;;+025.00;0099258;;
;;;;;;;+025.01;0099265;;
;;;;;;;+025.01;0099263;;
;;;;;;;+025.02;0099264;;
;;;;;;;+025.02;0099259;;
;;;;;;;+025.03;0099260;;
;;;;;;;+025.04;0099259;;
;;;;;;;+025.04;0099258;;
;;;;;;;+025.04;0099259;;
;;;;;;;+025.04;0099261;;
;;;;;;;+025.05;0099255;;
;;;;;;;+025.06;0099256;;
;;;;;;;+025.07;0099260;;
;;;;;;;+025.07;0099253;;
;;;;;;;+025.09;0099265;;
;;;;;;;+025.10;0099262;;
;;;;;;;+025.11;0099260;;
;;;;;;;+025.11;0099262;;
;;;;;;;+025.12;0099260;;
;;;;;;;+025.12;0099257;;
;;;;;;;+025.12;0099261;;
;;;;;;;+025.13;0099259;;
;;;;;;;+025.13;0099261;;
;;;;;;;+025.14;0099258;;
;;;;;;;+025.15;0099260;;
;;;;;;;+025.15;0099260;;
;;;;;;;+025.17;0099258;;
;;;;;;;+025.17;0099261;;
;;;;;;;+025.18;0099259;;
;;;;;;;+025.19;0099260;;
;;;;;;;+025.19;0099260;;
;;;;;;;+025.20;0099260;;
;;;;;;;+025.20;0099257;;
;;;;;;;+025.20;0099261;;
;;;;;;;+025.21;0099261;;
;;;;;;;+025.21;0099260;;
;;;;;;;+025.22;0099259;;
;;;;;;;+025.22;0099258;;
;;;;;;;+025.23;0099260;;
;;;;;;;+025.23;0099262;;
;;;;;;;+025.25;0099256;;
;;;;;;;+025.25;0099260;;
;;;;;;;+025.26;0099261;;
;;;;;;;+025.27;0099186;;
;;;;;;;+025.27;0099258;;
;;;;;;;+025.28;0099267;;
;;;;;;;+025.21;0099259;;
;;;;;;;+025.17;0099259;;
;;;;;;;+025.12;0099263;;
;;;;;;;+025.09;0099268;;
;;;;;;;+025.06;0099264;;
;;;;;;;+025.04;0099267;;
;;;;;;;+025.04;0099269;;
;;;;;;;+025.02;0099265;;
;;;;;;;+025.00;0099265;;
;;;;;;;+024.97;0099260;;
;;;;;;;+024.96;0099264;;
;;;;;;;+024.95;0099263;;
;;;;;;;+024.94;0099265;;
;;;;;;;+024.92;0099260;;
;;;;;;;+024.87;0099261;;
;;;;;;;+024.87;0099264;;
;;;;;;;+024.86;0099265;;
;;;;;;;+024.84;0099264;;
;;;;;;;+024.81;0099268;;
;;;;;;;+024.79;0099259;;
;;;;;;;+024.78;0099265;;
;;;;;;;+024.76;0099263;;
;;;;;;;+024.73;0099264;;
;;;;;;;+024.72;0099262;;
;;;;;;;+024.70;0099259;;
;;;;;;;+024.70;0099264;;
;;;;;;;+024.69;0099259;;
;;;;;;;+024.67;0099263;;
;;;;;;;+024.64;0099264;;
;;;;;;;+024.62;0099262;;
;;;;;;;+024.62;0099265;;
;;;;;;;+024.61;0099267;;
;;;;;;;+024.60;0099262;;
;;;;;;;+024.57;0099263;;
;;;;;;;+024.56;0099267;;
;;;;;;;+024.54;0099265;;
;;;;;;;+024.54;0099265;;
;;;;;;;+024.53;0099266;;
;;;;;;;+024.52;0099270;;
;;;;;;;+024.50;0099261;;
;;;;;;;+024.48;0099264;;
;;;;;;;+024.47;0099260;;
;;;;;;;+024.47;0099264;;
;;;;;;;+024.45;0099261;;
;;;;;;;+024.45;0099265;;
;;;;;;;+024.43;0099262;;
;;;;;;;+024.42;0099263;;
;;;;;;;+024.42;0099265;;
;;;;;;;+024.39;0099271;;
;;;;;;;+024.38;0099263;;
;;;;;;;+024.38;0099265;;
;;;;;;;+024.38;0099269;;
;;;;;;;+024.37;0099264;;
;;;;;;;+024.36;0099263;;
;;;;;;;+024.36;0099265;;
;;;;;;;+024.34;0099265;;
;;;;;;;+024.34;0099264;;
;;;;;;;+024.32;0099263;;
;;;;;;;+024.31;0099264;;
;;;;;;;+024.30;0099263;;
;;;;;;;+024.29;0099264;;
;;;;;;;+024.29;0099261;;
;;;;;;;+024.28;0099262;;
;;;;;;;+024.27;0099266;;
;;;;;;;+024.26;0099267;;
;;;;;;;+024.25;0099270;;
;;;;;;;+024.23;0099268;;
;;;;;;;+024.22;0099261;;
;;;;;;;+024.22;0099263;;
;;;;;;;+024.21;0099267;;
;;;;;;;+024.20;0099260;;
;;;;;;;+024.20;0099264;;
;;;;;;;+024.20;0099264;;
;;;;;;;+024.19;0099263;;
;;;;;;;+024.19;0099259;;
;;;;;;;+024.18;0099266;;
;;;;;;;+024.17;0099263;;
;;;;;;;+024.17;0099265;;
;;;;;;;+024.15;0099267;;
;;;;;;;+024.15;0099265;;
;;;;;;;+024.14;0099263;;
;;;;;;;+024.13;0099266;;
;;;;;;;+024.12;0099265;;
;;;;;;;+024.12;0099263;;
;;;;;;;+024.12;0099265;;
;;;;;;;+024.12;0099265;;
;;;;;;;+024.11;0099269;;
;;;;;;;+024.10;0099268;;
;;;;;;;+024.09;0099265;;
;;;;;;;+024.07;0099269;;
;;;;;;;+024.07;0099264;;
;;;;;;;+024.07;0099265;;
;;;;;;;+024.06;0099265;;
;;;;;;;+024.06;0099272;;
;;;;;;;+024.05;0099264;;
;;;;;;;+024.04;0099264;;
;;;;;;;+024.04;0099268;;
;;;;;;;+024.04;0099266;;
;;;;;;;+024.03;0099270;;
;;;;;;;+024.03;0099267;;
;;;;;;;+024.03;0099269;;
;;;;;;;+024.02;0099267;;
;;;;;;;+024.01;0099268;;
;;;;;;;+024.01;0099263;;
;;;;;;;+024.00;0099270;;
;;;;;;;+024.00;0099264;;
;;;;;;;+023.98;0099268;;
;;;;;;;+023.98;0099269;;
;;;;;;;+023.97;0099269;;
;;;;;;;+023.96;0099267;;
;;;;;;;+023.95;0099269;;
;;;;;;;+023.95;0099267;;
;;;;;;;+023.95;0099266;;
;;;;;;;+023.95;0099265;;
;;;;;;;+023.95;0099263;;
;;;;;;;+023.94;0099264;;
;;;;;;;+023.94;0099263;;
;;;;;;;+023.94;0099263;;
;;;;;;;+023.93;0099264;;
;;;;;;;+023.94;0099265;;
;;;;;;;+023.93;0099267;;
;;;;;;;+023.93;0099262;;
;;;;;;;+023.92;0099263;;
;;;;;;;+023.92;0099260;;
;;;;;;;+023.92;0099267;;
;;;;;;;+023.92;0099262;;
;;;;;;;+023.90;0099268;;
;;;;;;;+023.89;0099259;;
;;;;;;;+023.88;0099262;;
;;;;;;;+023.88;0099260;;
;;;;;;;+023.88;0099266;;
;;;;;;;+023.88;0099265;;
;;;;;;;+023.87;0099263;;
;;;;;;;+023.87;0099265;;
;;;;;;;+023.87;0099264;;
;;;;;;;+023.87;0099265;;
;;;;;;;+023.87;0099264;;
;;;;;;;+023.87;0099261;;
;;;;;;;+023.87;0099260;;
;;;;;;;+023.86;0099265;;
;;;;;;;+023.85;0099262;;
;;;;;;;+023.84;0099268;;
;;;;;;;+023.84;0099265;;
;;;;;;;+023.82;0099264;;
;;;;;;;+023.82;0099263;;
;;;;;;;+023.82;0099263;;
;;;;;;;+023.81;0099262;;
;;;;;;;+023.80;0099260;;
;;;;;;;+023.80;0099262;;
;;;;;;;+023.79;0099259;;
;;;;;;;+023.79;0099262;;
;;;;;;;+023.79;0099266;;
;;;;;;;+023.78;0099265;;
;;;;;;;+023.78;0099265;;
;;;;;;;+023.78;0099262;;
;;;;;;;+023.77;0099262;;
;;;;;;;+023.77;0099261;;
;;;;;;;+023.76;0099265;;
;;;;;;;+023.76;0099257;;
;;;;;;;+023.75;0099263;;
;;;;;;;+023.73;0099259;;
;;;;;;;+023.73;0099264;;
;;;;;;;+023.72;0099266;;
;;;;;;;+023.72;0099264;;
;;;;;;;+023.71;0099262;;
;;;;;;;+023.71;0099256;;
;;;;;;;+023.70;0099262;;
;;;;;;;+023.69;0099262;;
;;;;;;;+023.68;0099267;;
;;;;;;;+023.67;0099264;;
;;;;;;;+023.65;0099264;;
;;;;;;;+023.64;0099263;;
;;;;;;;+023.62;0099259;;
;;;;;;;+023.60;0099255;;
;;;;;;;+023.59;0099260;;
;;;;;;;+023.54;0099262;;
;;;;;;;+023.51;0099257;;
;;;;;;;+023.47;0099270;;
;;;;;;;+023.46;0099266;;
;;;;;;;+023.43;0099259;;
;;;;;;;+023.37;0099251;;
;;;;;;;+023.34;0099259;;
;;;;;;;+023.29;0099259;;
;;;;;;;+023.26;0099262;;
;;;;;;;+023.20;0099263;;
;;;;;;;+023.18;0099258;;
;;;;;;;+023.12;0099260;;
;;;;;;;+023.05;0099263;;
;;;;;;;+023.01;0099255;;
;;;;;;;+022.95;0099258;;
;;;;;;;+022.87;0099258;;
;;;;;;;+022.81;0099259;;
;;;;;;;+022.77;0099257;;
;;;;;;;+022.67;0099258;;
;;;;;;;+022.62;0099263;;
;;;;;;;+022.54;0099262;;
;;;;;;;+022.43;0099254;;
;;;;;;;+022.38;0099253;;
;;;;;;;+022.29;0099258;;
;;;;;;;+022.23;0099260;;
;;;;;;;+022.14;0099263;;
;;;;;;;+022.07;0099264;;
;;;;;;;+021.97;0099258;;
;;;;;;;+021.93;0099260;;
;;;;;;;+021.87;0099261;;
;;;;;;;+021.79;0099262;;
;;;;;;;+021.69;0099259;;
;;;;;;;+021.62;0099266;;
;;;;;;;+021.54;0099261;;
;;;;;;;+021.46;0099261;;
;;;;;;;+021.36;0099256;;
;;;;;;;+021.29;0099258;;
;;;;;;;+021.22;0099256;;
;;;;;;;+021.13;0099263;;
;;;;;;;+020.96;0099262;;
;;;;;;;+020.86;0099259;;
;;;;;;;+020.81;0099261;;
;;;;;;;+020.72;0099263;;
;;;;;;;+020.59;0099259;;
;;;;;;;+020.52;0099257;;
;;;;;;;+020.44;0099266;;
;;;;;;;+020.34;0099266;;
;;;;;;;+020.23;0099269;;
;;;;;;;+020.20;0099260;;
;;;;;;;+020.05;0099259;;
;;;;;;;+019.95;0099261;;
;;;;;;;+019.87;0099261;;
;;;;;;;+019.76;0099266;;
;;;;;;;+019.64;0099265;;
;;;;;;;+019.57;0099270;;
;;;;;;;+019.45;0099268;;
;;;;;;;+019.31;0099265;;
;;;;;;;+019.15;0099267;;
;;;;;;;+019.10;0099265;;
;;;;;;;+019.04;0099266;;
;;;;;;;+018.94;0099270;;
;;;;;;;+018.82;0099271;;
;;;;;;;+018.71;0099270;;
;;;;;;;+018.62;0099269;;
;;;;;;;+018.47;0099268;;
;;;;;;;+018.40;0099266;;
;;;;;;;+018.34;0099276;;
;;;;;;;+018.23;0099270;;
;;;;;;;+018.12;0099268;;
;;;;;;;+018.09;0099268;;
;;;;;;;+017.97;0099269;;
;;;;;;;+017.87;0099270;;
;;;;;;;+017.78;0099277;;
;;;;;;;+017.63;0099275;;
;;;;;;;+017.53;0099267;;
;;;;;;;+017.44;0099274;;
;;;;;;;+017.35;0099272;;
;;;;;;;+017.22;0099272;;
;;;;;;;+017.15;0099272;;
;;;;;;;+016.97;0099273;;
;;;;;;;+016.87;0099273;;
;;;;;;;+016.79;0099266;;
;;;;;;;+016.70;0099270;;
;;;;;;;+016.57;0099279;;
;;;;;;;+016.47;0099273;;
;;;;;;;+016.35;0099268;;
;;;;;;;+016.23;0099267;;
;;;;;;;+016.15;0099272;;
;;;;;;;+016.03;0099273;;
;;;;;;;+015.89;0099269;;
;;;;;;;+015.82;0099272;;
;;;;;;;+015.71;0099276;;
;;;;;;;+015.60;0099268;;
;;;;;;;+015.50;0099274;;
;;;;;;;+015.35;0099275;;
;;;;;;;+015.22;0099273;;
;;;;;;;+015.14;0099269;;
;;;;;;;+015.02;0099272;;
;;;;;;;+014.89;0099274;;
;;;;;;;+014.79;0099274;;
;;;;;;;+014.67;0099276;;
;;;;;;;+014.56;0099272;;
;;;;;;;+014.39;0099271;;
;;;;;;;+014.26;0099267;;
;;;;;;;+014.18;0099270;;
;;;;;;;+014.03;0099269;;
;;;;;;;+013.90;0099273;;
;;;;;;;+013.81;0099271;;
;;;;;;;+013.69;0099268;;
;;;;;;;+013.56;0099270;;
;;;;;;;+013.46;0099270;;
;;;;;;;+013.31;0099273;;
;;;;;;;+013.22;0099275;;
;;;;;;;+013.02;0099272;;
;;;;;;;+012.93;0099271;;
;;;;;;;+012.86;0099267;;
;;;;;;;+012.69;0099267;;
;;;;;;;+012.55;0099271;;
;;;;;;;+012.44;0099270;;
;;;;;;;+012.35;0099268;;
;;;;;;;+012.22;0099267;;
;;;;;;;+012.06;0099266;;
;;;;;;;+011.89;0099267;;
;;;;;;;+011.71;0099268;;
;;;;;;;+011.60;0099263;;
;;;;;;;+011.51;0099267;;
;;;;;;;+011.34;0099268;;
;;;;;;;+011.23;0099268;;
;;;;;;;+011.05;0099264;;
;;;;;;;+010.93;0099267;;
;;;;;;;+010.86;0099262;;
;;;;;;;+010.75;0099267;;
;;;;;;;+010.63;0099265;;
;;;;;;;+010.52;0099261;;
;;;;;;;+010.35;0099264;;
;;;;;;;+010.18;0099258;;
;;;;;;;+010.06;0099258;;
;;;;;;;+009.89;0099262;;
;;;;;;;+009.82;0099261;;
;;;;;;;+009.68;0099263;;
;;;;;;;+009.52;0099262;;
;;;;;;;+009.39;0099259;;
;;;;;;;+009.30;0099262;;
;;;;;;;+009.14;0099256;;
;;;;;;;+009.01;0099259;;
;;;;;;;+008.97;0099258;;
;;;;;;;+008.79;0099266;;
;;;;;;;+008.60;0099258;;
