;;;;;;;+028.39;0098201;+27.2;048.9;0;00;99.99;99.99;99.99;332;-6672;3360;1698;-134;289;-148;25;680;2784;
;;;;;;;+028.40;0098205;+27.2;045.9;0;00;99.99;99.99;99.99;342;-6260;4410;1706;-145;275;-123;-1732;848;781;
;;;;;;;+028.42;0098202;+27.2;045.2;0;00;99.99;99.99;99.99;154;-6220;3852;1936;-137;300;-147;1472;2063;2039;
;;;;;;;+028.42;0098203;+27.2;044.2;0;00;99.99;99.99;99.99;-830;-6890;2968;2570;-142;290;-147;-379;-12;2379;
;;;;;;;+028.42;0098202;+27.2;044.2;0;00;99.99;99.99;99.99;631;-7630;3242;844;-137;276;-133;3908;-1223;576;
;;;;;;;+028.42;0098198;+27.2;044.0;0;00;99.99;99.99;99.99;354;-6450;-1518;3856;16;342;-63;2506;-1532;-1411;
;;;;;;;+028.38;0098197;+27.2;043.9;0;00;99.99;99.99;99.99;4345;-3728;-10232;12162;115;275;79;-1595;-2894;4926;
;;;;;;;+028.39;0098203;+27.2;043.0;0;00;99.99;99.99;99.99;6789;-2450;-1888;6756;128;276;-23;-2059;288;2990;
;;;;;;;+028.42;0098199;+27.2;042.2;0;00;99.99;99.99;99.99;6445;-1988;-1464;8412;58;287;84;109;3807;10771;
;;;;;;;+028.42;0098200;+27.2;042.2;0;00;99.99;99.99;99.99;5982;-948;-54;8516;10;214;131;854;2875;4078;
;;;;;;;+028.42;0098198;+27.2;042.0;0;00;99.99;99.99;99.99;6987;-2288;996;8282;-77;239;73;0;567;3242;
;;;;;;;+028.42;0098199;+27.2;042.0;0;00;99.99;99.99;99.99;6395;-2620;1710;6920;92;250;58;-2350;-1183;-1131;
;;;;;;;+028.43;0098197;+27.2;041.7;0;00;99.99;99.99;99.99;6733;486;1850;8166;-83;134;153;-984;1200;3666;
;;;;;;;+028.45;0098206;+27.2;041.7;0;00;99.99;99.99;99.99;7147;3536;4280;8470;-45;86;151;-272;2623;8643;
;;;;;;;+028.46;0098205;+27.2;044.2;0;00;99.99;99.99;99.99;7187;44;234;7344;-49;66;148;-1304;-1670;-3143;
;;;;;;;+028.52;0098203;+27.2;047.5;0;00;99.99;99.99;99.99;6352;194;232;8652;-54;102;152;1873;-113;-2245;
;;;;;;;+028.48;0098189;+27.2;047.7;0;00;99.99;99.99;99.99;6462;750;222;8658;-55;119;135;1018;-1272;1951;
;;;;;;;+028.47;0098187;+27.2;047.2;0;00;;;;6778;222;970;8574;-55;115;144;2107;568;-75;
;;;;;;;+028.45;0098200;+27.2;046.5;0;00;;;;8182;-640;722;8392;-55;131;144;-1178;1055;-3543;
;;;;;;;+028.46;0098189;+27.2;046.5;0;00;;;;8472;520;146;8540;-48;115;138;-906;417;931;
;;;;;;;+028.47;0098200;+27.2;045.2;0;00;;;;8501;538;280;8600;-42;109;143;-480;-179;90;
;;;;;;;+028.44;0098199;+27.2;044.2;0;00;;;;6616;688;-34;8576;-38;115;149;86;-274;-651;
;;;;;;;+028.43;0098194;+27.2;042.9;0;00;;;;8064;746;-1292;8736;-50;81;149;881;1392;19372;
;;;;;;;+028.45;0098200;+27.2;041.7;0;00;;;;7699;614;-1142;9056;-35;-2;134;-67;-687;1473;
;;;;;;;+028.45;0098203;+27.2;041.0;0;00;;;;7374;596;-92;8196;11;-14;134;-114;-639;-1665;
;;;;;;;+028.45;0098203;+27.2;040.2;0;00;;;;7240;452;126;8182;9;-35;134;246;415;1177;
;;;;;;;+028.46;0098202;+27.2;039.9;0;00;;;;7188;2456;-644;9218;25;-42;130;544;43;363;
;;;;;;;+028.46;0098202;+27.2;039.4;0;00;;;;7848;1234;-26;8482;14;-42;132;9;1811;290;
;;;;;;;+028.47;0098199;+27.2;039.0;0;00;;;;7019;-142;-564;8660;0;-30;130;-719;-541;-1410;
;;;;;;;+028.47;0098203;+27.2;038.5;0;00;;;;8178;530;88;8568;8;-32;128;-1137;356;1951;
;;;;;;;+028.47;0098201;+27.2;038.0;0;00;99.99;99.99;99.99;7632;-16;-490;8726;23;-26;130;-1458;1700;-787;
;;;;;;;+028.47;0098196;+27.2;037.7;0;00;99.99;99.99;99.99;5365;1040;-168;7978;28;-35;132;-338;920;-795;
;;;;;;;+028.45;0098197;+27.2;037.4;0;00;99.99;99.99;99.99;7835;-16;-1044;8230;18;-26;134;413;977;-979;
;;;;;;;+028.45;0098199;+27.2;037.0;0;00;99.99;99.99;99.99;7253;-40;490;8984;-8;-8;140;-138;-588;-1108;
;;;;;;;+028.45;0098202;+27.2;037.0;0;00;99.99;99.99;99.99;6128;382;650;8556;-18;-26;141;600;-613;394;
;;;;;;;+028.46;0098201;+27.2;036.9;0;00;99.99;99.99;99.99;-10456;862;-266;8640;5;-29;138;-1086;928;2535;
;;;;;;;+028.46;0098202;+27.2;036.7;0;00;99.99;99.99;99.99;8367;-588;-546;8558;30;-30;139;-94;177;5012;
;;;;;;;+028.46;0098197;+27.2;036.7;0;00;99.99;99.99;99.99;6870;702;-384;8184;23;-28;139;-370;-849;3261;
;;;;;;;+028.45;0098201;+27.2;036.7;0;00;99.99;99.99;99.99;7999;434;-1170;8556;43;-36;140;252;-470;2472;
;;;;;;;+028.47;0098204;+27.2;036.5;0;00;99.99;99.99;99.99;7531;432;-1058;8516;35;-26;136;803;547;57;
;;;;;;;+028.47;0098197;+27.2;036.5;0;00;99.99;99.99;99.99;3232;7436;-2796;3786;34;-203;-62;1750;-4453;-3178;
;;;;;;;+028.46;0098201;+27.2;036.4;0;00;99.99;99.99;99.99;-932;8282;598;920;-55;-184;-153;330;346;-6410;
;;;;;;;+028.46;0098198;+27.2;036.0;0;00;99.99;99.99;99.99;820;8294;430;996;-51;-192;-155;-216;-86;1803;
;;;;;;;+028.47;0098199;+27.2;035.9;0;00;99.99;99.99;99.99;953;8340;340;992;-55;-188;-163;-91;34;113;
;;;;;;;+028.47;0098199;+27.2;035.5;0;00;99.99;99.99;99.99;958;8294;348;998;-57;-195;-151;-78;34;76;
;;;;;;;+028.47;0098205;+27.2;035.2;0;00;99.99;99.99;99.99;956;8274;352;972;-58;-192;-146;-76;25;34;
;;;;;;;+028.48;0098195;+27.2;034.7;0;00;;;;956;8334;356;984;-47;-194;-157;-97;29;42;
;;;;;;;+028.48;0098198;+27.2;034.5;0;00;;;;957;8318;378;978;-57;-195;-156;-72;43;44;
;;;;;;;+028.47;0098203;+27.2;034.2;0;00;;;;957;8318;376;1004;-52;-195;-153;-55;42;39;
;;;;;;;+028.47;0098200;+27.2;034.0;0;00;;;;698;8382;380;934;-55;-193;-153;-51;-51;82;
;;;;;;;+028.48;0098200;+27.2;033.9;0;00;;;;924;8282;358;1018;-58;-192;-150;-50;33;21;
;;;;;;;+028.48;0098200;+27.2;033.7;0;00;;;;955;8270;360;1016;-54;-190;-150;-58;31;44;
;;;;;;;+028.50;0098207;+27.2;033.5;0;00;;;;954;8320;334;958;-47;-194;-155;-69;35;33;
;;;;;;;+028.50;0098206;+27.2;033.2;0;00;;;;955;8310;386;1014;-62;-188;-153;-27;30;-66;
;;;;;;;+028.50;0098199;+27.2;033.2;0;00;;;;944;8294;334;1000;-50;-193;-158;-64;47;42;
;;;;;;;+028.51;0098197;+27.2;032.7;0;00;;;;954;8298;364;950;-51;-197;-150;-61;52;-30;
;;;;;;;+028.51;0098195;+27.2;032.5;0;00;;;;963;8314;374;1012;-58;-192;-146;-40;47;22;
;;;;;;;+028.51;0098200;+27.2;032.4;0;00;;;;961;8336;374;1014;-54;-192;-146;-69;29;26;
;;;;;;;+028.51;0098202;+27.2;032.2;0;00;;;;957;8276;320;976;-54;-194;-155;-73;65;25;
